"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2006,5618.7998046875,6271.39990234375,5467.39990234375,6220.7998046875,412923672100,6220.7998046875,10.7140318382189,0.0435220941782608,2.4556616643929,4.30806439108345,1.80800425920662,8.0604332056118
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2007,6220.7998046875,6754.10009765625,5821.7001953125,6456.89990234375,428195305600,6456.89990234375,3.79533347911861,0.0207448582669719,2.38656150773327,4.30806439108345,1.87671395059501,1.37593444944331
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2008,6456.89990234375,6534.7001953125,3665.19995117188,4434.2001953125,354506212400,4434.2001953125,-31.3261741334575,-0.120150327546684,3.52140856342539,4.30806439108345,0.759896758143586,-33.6621991339429
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2009,4434.2001953125,5445.2001953125,3460.69995117188,5412.89990234375,290562847200,5412.89990234375,22.0716175166348,0.0897085579024339,1.96173173560109,4.30806439108345,2.30118949094222,19.722973942009
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2010,5412.89990234375,6021.5,4790,5899.89990234375,256139976300,5899.89990234375,8.99702578629123,0.0400578660882679,2.49265472467065,4.30806439108345,1.77125831240259,6.34618264020332
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2012,5572.2998046875,5997,5229.7998046875,5897.7998046875,202328151100,5897.7998046875,5.84139424311277,0.0264980877020789,2.5732347965453,4.30806439108345,1.69130826182795,3.18617176600688
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2013,5897.7998046875,6875.60009765625,5897.7998046875,6749.10009765625,171193550400,6749.10009765625,14.434201247254,0.0562376701155737,2.29166666666659,4.30806439108345,1.97122384464379,11.8705022376415
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2014,6749.10009765625,6904.89990234375,6072.7001953125,6566.10009765625,180813898900,6566.10009765625,-2.71147260156284,-0.00831004672956395,1.45112016293279,4.30806439108345,2.81607953028251,-4.10305254176633
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2015,6566.10009765625,7122.7001953125,5768.2001953125,6242.2998046875,186904681700,6242.2998046875,-4.93139440692245,-0.0140838128518149,0.36804684232536,4.30806439108345,3.92556961375139,-5.28000834525858
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2016,6242.2998046875,7142.7998046875,5499.5,7142.7998046875,215823825900,7142.7998046875,14.4257730031453,0.0588685452328631,1.0084173681141,4.30806439108345,3.26670500236048,13.2834034871897
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2017,7142.7998046875,7697.60009765625,7093.60009765625,7687.7998046875,202414513300,7687.7998046875,7.63006124912448,0.0306302497179836,2.55775577557747,4.30806439108345,1.70665651005089,4.9458038889292
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2018,7687.7998046875,7903.5,6536.5,6728.10009765625,201377617800,6728.10009765625,-12.4834117876755,-0.0494988493318156,2.29283990345938,4.30806439108345,1.97005429659198,-14.44504982468
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2019,6728.10009765625,7727.5,6599.5,7542.39990234375,179317624800,7542.39990234375,12.1029680425112,0.0478901919621048,1.73810460086513,4.30806439108345,2.52605432379607,10.1877890121003
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2021,6460.5,7457.10009765625,6397.2001953125,7384.5,183192627900,7384.5,14.302298583701,0.056068930873005,2.51837109614213,4.30806439108345,1.74572935153539,11.4944544685633
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2022,7384.5,7687.2998046875,6707.60009765625,7451.7001953125,222232091300,7451.7001953125,0.910016863870269,0.00898315790381999,7.92204883147902,4.30806439108345,-3.34869887990993,-6.49731175745013
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2023,7451.7001953125,8047.10009765625,7206.7998046875,7733.2001953125,194519282500,7733.2001953125,3.77766137420663,0.0174241638479577,6.79396706793963,4.30806439108345,-2.32775571982892,-2.82441581350199
"Europe","United Kingdom","FTSE 100","London Stock Exchange",2024,7733.2001953125,8474.400390625,7404.10009765625,8173,233097965200,8173,5.68716435084774,0.0235246120331515,3.2715729463592,4.30806439108345,1.00365610317819,2.339067117476
