"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2006,1163.87805175781,2698.90405273438,1161.90600585938,2675.47412109375,10281000,2675.47412109375,129.875811907696,0.356076741406753,1.6494309945586,7.9093777420871,6.15836870534336,126.145694726025
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2008,5265,5522.77783203125,1664.92504882812,1820.80505371094,16282400,1820.80505371094,-65.4168080966584,-0.389923073220942,5.92525137041092,7.9093777420871,1.87313822342312,-67.3513242065318
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2009,1849.02001953125,3478.01000976562,1844.09399414062,3277.13891601562,33635000,3277.13891601562,77.2365296967645,0.259233674327942,-0.728165250932898,7.9093777420871,8.70089992277612,78.5365709667516
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2011,2825.3291015625,3067.4560546875,2134.01708984375,2199.4169921875,21109000,2199.4169921875,-22.1536000541972,-0.0934028620817661,5.55389892257493,7.9093777420871,2.23154127280503,-26.2496215294671
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2012,2211.9951171875,2478.375,1949.45703125,2269.1279296875,18855800,2269.1279296875,2.58286340942032,0.0188084660064862,2.61952432645541,7.9093777420871,5.15482160958329,-0.0357250896217964
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2013,2289.51000976562,2444.80395507812,1849.65295410156,2115.97802734375,26458700,2115.97802734375,-7.57943759501795,-0.0226490706505749,2.62105001748115,7.9093777420871,5.15325824838579,-9.9399563839597
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2015,3258.626953125,5178.19091796875,2850.71411132812,3539.18188476562,101465100,3539.18188476562,8.60960569210215,0.0671068718492377,1.43702380935655,7.9093777420871,6.38066229633756,7.070970355189
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2016,3536.58911132812,3538.68896484375,2638.30200195312,3103.63696289062,44631300,3103.63696289062,-12.2420822665178,-0.0431126079983519,2.00000182191943,7.9093777420871,5.79350570060262,-13.9628272882802
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2017,3105.30908203125,3450.4951171875,3016.53100585938,3307.17211914062,43582500,3307.17211914062,6.5005779385198,0.0275243402634542,1.59313600071436,7.9093777420871,6.21719339516043,4.83048573062153
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2018,3314.03100585938,3587.03198242188,2449.19702148438,2493.89599609375,37076600,2493.89599609375,-24.7473547566569,-0.108392725006703,2.07479039965576,7.9093777420871,5.71599247922729,-26.2769534488342
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2019,2497.88110351562,3288.45288085938,2440.90698242188,3050.1240234375,52922500,3050.1240234375,22.1084550079115,0.0897954278917833,2.89923416358227,7.9093777420871,4.86898043433448,18.6679920414099
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2020,3066.3359375,3474.91796875,2646.80493164062,3473.06909179688,68186300,3473.06909179688,13.264468166149,0.0620430157973123,2.41942189457782,7.9093777420871,5.36026834164345,10.5888571434569
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2021,3474.67895507812,3731.68701171875,3312.71997070312,3639.78002929688,86085300,3639.78002929688,4.75154903095322,0.0231676722344688,0.981015135544882,7.9093777420871,6.86105462224007,3.73390373462499
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2022,3649.14990234375,3651.88989257812,2863.64990234375,3089.26000976562,79862900,3089.26000976562,-15.3430225548839,-0.0613867564956283,1.97357555739051,7.9093777420871,5.82092189300154,-16.9814562425818
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2023,3087.51000976562,3418.94995117188,2882.02001953125,2974.93505859375,72919000,2974.93505859375,-3.64614044378177,-0.0129321886640527,0.234836828893051,7.9093777420871,7.65656048933863,-3.87188466151732
"Asia","China","SSE Composite Index","Shanghai Stock Exchange (SSE)",2024,2972.77490234375,3674.40502929688,2635.09008789062,3351.76293945312,101019000,3351.76293945312,12.7486287915906,0.0571695029134228,0.218128938439177,7.9093777420871,7.67450847977058,12.5032266974856
