"open","high","low","close","volume","adjust","date","region","country","index","market","country_code","daily_return"
1614.69995117188,1619.80004882812,1614.69995117188,1618.40002441406,0,1614.29016113281,1979-06-29,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",NA
NA,NA,NA,NA,NA,NA,1979-07-02,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",NA
1613.59997558594,1613.59997558594,1601.69995117188,1602.80004882812,0,1598.72973632812,1979-07-03,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",NA
1601.5,1601.5,1589.5,1591.40002441406,0,1587.35864257812,1979-07-04,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.711258037654101
1590,1590,1582.5,1583.90002441406,0,1579.87768554688,1979-07-05,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.471283352771477
1583.90002441406,1586.59997558594,1578.30004882812,1586.59997558594,0,1582.57092285156,1979-07-06,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.170471254156314
1586.59997558594,1588.5,1585.5,1586.30004882812,0,1582.27160644531,1979-07-09,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.0189133012573411
1584.90002441406,1584.90002441406,1579,1580.19995117188,0,1576.18713378906,1979-07-10,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.384540342597641
1576.80004882812,1576.80004882812,1560.90002441406,1563.19995117188,0,1559.23022460938,1979-07-11,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-1.07581827158582
1561.5,1561.5,1533.19995117188,1533.69995117188,0,1529.80517578125,1979-07-12,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-1.88715228602605
1533.69995117188,1538.09997558594,1520.59997558594,1537.40002441406,0,1533.49584960938,1979-07-13,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.241251231630866
1539.80004882812,1551.69995117188,1539.80004882812,1551.59997558594,0,1547.65979003906,1979-07-16,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.923637350130126
1554.59997558594,1563.09997558594,1554.59997558594,1560.90002441406,0,1556.93615722656,1979-07-17,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.599380254446351
1557.09997558594,1557.09997558594,1547.30004882812,1550.80004882812,0,1546.86181640625,1979-07-18,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.647061908964742
1550.80004882812,1554.30004882812,1548.30004882812,1552.40002441406,0,1548.45776367188,1979-07-19,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.103173227802131
1552.40002441406,1557.5,1550.59997558594,1557.5,0,1553.54467773438,1979-07-20,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.328514873433638
1553.09997558594,1553.09997558594,1544.40002441406,1546,0,1542.07397460938,1979-07-23,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.738356822909554
1546,1549.5,1545.40002441406,1547.09997558594,0,1543.17114257812,1979-07-24,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.071148854517691
1548.40002441406,1557.19995117188,1548.40002441406,1556.80004882812,0,1552.84655761719,1979-07-25,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.626982631550387
1557.40002441406,1570,1557.40002441406,1570,0,1566.01306152344,1979-07-26,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.84789471578272
1572.19995117188,1578,1572.19995117188,1578,0,1573.99267578125,1979-07-27,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.509549661740997
1575.69995117188,1575.69995117188,1568.09997558594,1568.09997558594,0,1564.11791992188,1979-07-30,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.627369873527122
1564.59997558594,1564.59997558594,1558.09997558594,1558.09997558594,0,1554.14331054688,1979-07-31,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.637714666391535
1558.09997558594,1558.5,1554,1558.09997558594,0,1554.14331054688,1979-08-01,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0
1560.30004882812,1563.90002441406,1560.30004882812,1560.90002441406,0,1556.93615722656,1979-08-02,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.179703291243119
1560.90002441406,1561.5,1556.80004882812,1557.80004882812,0,1553.84411621094,1979-08-03,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",-0.1985978038517
NA,NA,NA,NA,NA,NA,1979-08-06,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",NA
1557.80004882812,1559.5,1555.19995117188,1555.90002441406,0,1551.94885253906,1979-08-07,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",NA
1555.90002441406,1567.09997558594,1553.09997558594,1565.19995117188,0,1561.22521972656,1979-08-08,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.597723769847403
1565.19995117188,1571.40002441406,1564.5,1566.5,0,1562.52185058594,1979-08-09,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.0830521338620251
1567.90002441406,1576,1567.90002441406,1575,0,1571.00048828125,1979-08-10,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.54262522422538
1575.5,1582.09997558594,1575.5,1582.09997558594,0,1578.08227539062,1979-08-13,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.450781980158569
1582.09997558594,1584.69995117188,1578.69995117188,1584.30004882812,0,1580.27673339844,1979-08-14,"North America","Canada","S&P/TSX Composite Index","Toronto Stock Exchange (TSX)","ca",0.13905852958581
