"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Asia","Malaysia","KLCI","Bursa Malaysia",1993,1018.72998046875,1275.31994628906,1018.72998046875,1275.31994628906,0,1275.31994628906,25.1872400675052,1.11117538444926,3.53658536585389,4.39422326782218,0.828342849957586,20.9111152595454
"Asia","Malaysia","KLCI","Bursa Malaysia",2005,907.02001953125,953.880004882812,858.840026855469,899.789978027344,16747024000,899.789978027344,-0.797120388549169,-0.00223728112329743,2.97507092684449,4.39422326782218,1.37815136052286,-3.66320827112951
"Asia","Malaysia","KLCI","Bursa Malaysia",2011,1524.53002929688,1597.07995605469,1310.53002929688,1530.72998046875,31729266800,1530.72998046875,0.406679504682139,0.00191444393705064,3.1744709215131,4.39422326782218,1.18222302030213,-2.68263204270414
"Asia","Malaysia","KLCI","Bursa Malaysia",2012,1523.59997558594,1688.94995117188,1502.08996582031,1688.94995117188,33079353600,1688.94995117188,10.8525845520802,0.0411126664550274,1.66357102479206,4.39422326782218,2.68596923706743,9.03864917852166
"Asia","Malaysia","KLCI","Bursa Malaysia",2013,1685.15002441406,1882.19995117188,1597,1866.9599609375,37041487700,1866.9599609375,10.7889466154003,0.0423193700402805,2.10501231233612,4.39422326782218,2.24201623763916,8.50490500554491
"Asia","Malaysia","KLCI","Bursa Malaysia",2015,1757.15002441406,1867.53002929688,1503.68005371094,1692.51000976562,32450191100,1692.51000976562,-3.67868501552634,-0.0137263344703376,2.10438980238359,4.39422326782218,2.24263958667243,-5.66388460780451
"Asia","Malaysia","KLCI","Bursa Malaysia",2020,1590.97998046875,1695.9599609375,1207.80004882812,1627.2099609375,40375595200,1627.2099609375,2.27721158741894,0.0171838610192195,-1.1387021539305,4.39422326782218,5.59665464878647,3.45525884827866
"Asia","Malaysia","KLCI","Bursa Malaysia",2021,1629.01000976562,1646.23999023438,1475.36999511719,1567.53002929688,40867900100,1567.53002929688,-3.77407014691061,-0.0129457206836769,2.47710241465447,4.39422326782218,1.8707797234649,-6.10006763878906
"Asia","Malaysia","KLCI","Bursa Malaysia",2022,1553.64001464844,1620.43994140625,1372.56994628906,1495.48999023438,48895127100,1495.48999023438,-3.74282484139164,-0.0163041435043558,3.37869862549928,4.39422326782218,0.982334519417516,-6.88877260168407
"Asia","Malaysia","KLCI","Bursa Malaysia",2023,1488.5400390625,1501.85998535156,1369.41003417969,1454.66003417969,29402294700,1454.66003417969,-2.27605600076102,-0.0102489434570674,2.48886560125754,4.39422326782218,1.85908747783159,-4.64920903755236
"Asia","Malaysia","KLCI","Bursa Malaysia",2024,1452.19995117188,1684.68005371094,1446.35998535156,1642.32995605469,56789779600,1642.32995605469,13.0925500120961,0.0509696745848805,1.834100204499,4.39422326782218,2.51401353591976,11.0556776020884
