"open","high","low","close","volume","adjust","date","region","country","index","market","country_code","daily_return"
126.382904052734,127.18155670166,126.056175231934,126.945594787598,0,126.945594787598,1992-10-12,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
126.773155212402,127.004585266113,126.491806030273,126.850296020508,0,126.850296020508,1992-10-13,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.0750705585721942
126.056175231934,126.555335998535,126.001724243164,126.487274169922,0,126.487274169922,1992-10-14,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.286181319219979
126.097015380859,126.568954467773,125.688613891602,125.824752807617,0,125.824752807617,1992-10-15,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.523784994698093
126.264915466309,126.47819519043,124.858192443848,125.230293273926,0,125.230293273926,1992-10-16,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.472450388676956
124.967102050781,125.184913635254,124.141220092773,124.286430358887,0,124.286430358887,1992-10-19,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.753701752478116
125.439033508301,126.736854553223,125.234832763672,126.473655700684,0,126.473655700684,1992-10-20,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",1.75982634265148
127.236015319824,127.585426330566,126.106094360352,126.301223754883,0,126.301223754883,1992-10-21,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.136338231741213
126.264915466309,126.428283691406,125.439033508301,125.665924072266,0,125.665924072266,1992-10-22,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.50300358439134
124.803741455078,126.342063903809,124.799201965332,126.224075317383,0,126.224075317383,1992-10-23,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.444154809060423
126.832145690918,126.872985839844,126.215003967285,126.337524414062,0,126.337524414062,1992-10-26,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.0898791267786487
126.151473999023,126.850296020508,125.806594848633,126.677856445312,0,126.677856445312,1992-10-27,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.269383172440981
126.519035339355,126.673324584961,126.260383605957,126.401054382324,0,126.401054382324,1992-10-28,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.21850864133289
125.529792785645,125.561553955078,124.712982177734,124.781051635742,0,124.781051635742,1992-10-29,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-1.28163705160403
125.498023986816,125.579704284668,124.027770996094,124.045921325684,0,124.045921325684,1992-10-30,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.589136171255046
123.750961303711,125.044242858887,123.397010803223,125.021553039551,0,125.021553039551,1992-11-02,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.78650849898213
126.382904052734,126.564414978027,125.901893615723,126.224075317383,0,126.224075317383,1992-11-03,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.961851975596249
125.938194274902,126.06071472168,125.017013549805,125.271133422852,0,125.271133422852,1992-11-04,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.754960487636875
124.159370422363,125.516174316406,124.136680603027,125.389114379883,0,125.389114379883,1992-11-05,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.0941804818138001
125.434494018555,126.242225646973,125.175842285156,126.015335083008,0,126.015335083008,1992-11-06,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.499421904542512
125.879203796387,126.750465393066,125.870124816895,126.242225646973,0,126.242225646973,1992-11-09,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.180049962820309
126.364753723145,126.990966796875,126.201385498047,126.759544372559,0,126.759544372559,1992-11-10,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.409782640423801
126.237693786621,126.664245605469,126.04256439209,126.205924987793,0,126.205924987793,1992-11-11,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.436747692259357
126.818534851074,127.98021697998,126.555335998535,127.594497680664,0,127.594497680664,1992-11-12,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",1.1002436636833
127.299545288086,127.639877319336,126.91382598877,127.000045776367,0,127.000045776367,1992-11-13,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.465891488349783
127.031806945801,127.803237915039,126.972816467285,127.344917297363,0,127.344917297363,1992-11-16,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.271552280857736
127.068115234375,127.417526245117,126.818534851074,127.004585266113,0,127.004585266113,1992-11-17,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.267252151458303
126.600715637207,126.614326477051,125.974494934082,126.364753723145,0,126.364753723145,1992-11-18,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.503786175615713
126.523574829102,126.532653808594,125.393653869629,125.393653869629,0,125.393653869629,1992-11-19,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.768489491653052
125.375503540039,125.901893615723,124.821891784668,125.702224731445,0,125.702224731445,1992-11-20,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.246081721278515
125.947273254395,126.07886505127,124.731132507324,124.90357208252,0,124.90357208252,1992-11-23,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.635352835347227
124.408950805664,124.631301879883,123.859870910645,124.622222900391,0,124.622222900391,1992-11-24,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.225253111210485
124.88542175293,125.080543518066,124.640380859375,124.944412231445,0,124.944412231445,1992-11-25,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.258532807035717
125.035171508789,125.960884094238,125.035171508789,125.756683349609,0,125.756683349609,1992-11-26,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.650105998065302
126.04256439209,126.06071472168,125.429962158203,125.55248260498,0,125.55248260498,1992-11-27,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.162377648002388
126.174163818359,126.46004486084,125.933654785156,126.224075317383,0,126.224075317383,1992-11-30,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.534909942414554
126.246765136719,127.14525604248,125.89281463623,126.89567565918,0,126.89567565918,1992-12-01,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.532069924147336
126.791305541992,127.290466308594,126.600715637207,126.700546264648,0,126.700546264648,1992-12-02,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.153771508380896
127.27685546875,128.302398681641,127.258697509766,127.975677490234,0,127.975677490234,1992-12-03,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",1.00641336061999
128.116348266602,128.116348266602,127.59903717041,127.98021697998,0,127.98021697998,1992-12-04,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.00354715039226118
127.862228393555,128.629119873047,127.862228393555,128.198028564453,0,128.198028564453,1992-12-07,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.1701916043061
127.921226501465,128.461227416992,127.907608032227,128.320556640625,0,128.320556640625,1992-12-08,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.0955771922110897
129.028457641602,129.17366027832,128.738037109375,128.865097045898,0,128.865097045898,1992-12-09,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.424359447565739
128.751647949219,129.169128417969,128.066436767578,128.066436767578,0,128.066436767578,1992-12-10,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.619764619457703
127.521896362305,127.898536682129,127.104415893555,127.6171875,0,127.6171875,1992-12-11,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.350793915187511
127.707946777344,127.735176086426,126.832145690918,127.140716552734,0,127.140716552734,1992-12-14,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.373359542393633
126.800384521484,127.049957275391,126.382904052734,126.646095275879,0,126.646095275879,1992-12-15,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.389034520385382
126.387435913086,126.519035339355,126.119705200195,126.146934509277,0,126.146934509277,1992-12-16,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.394138299735352
125.856513977051,126.337524414062,125.856513977051,125.979034423828,0,125.979034423828,1992-12-17,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.133098823290764
126.605255126953,127.226936340332,126.44189453125,126.723236083984,0,126.723236083984,1992-12-18,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.590734532583057
127.118026733398,128.288787841797,127.118026733398,127.884918212891,0,127.884918212891,1992-12-21,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.916708067758275
128.184417724609,129.672821044922,128.170806884766,129.477691650391,0,129.477691650391,1992-12-22,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",1.24547402442601
129.700042724609,130.607620239258,129.595672607422,130.217361450195,0,130.217361450195,1992-12-23,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.571272000895651
130.593994140625,130.689300537109,130.267272949219,130.525939941406,0,130.525939941406,1992-12-24,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.236971850584579
NA,NA,NA,NA,NA,NA,1992-12-25,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
131.161224365234,131.301895141602,130.784591674805,130.834503173828,0,130.834503173828,1992-12-28,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
131.106781005859,131.138534545898,129.586608886719,129.985931396484,0,129.985931396484,1992-12-29,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.648584094224998
129.455001831055,130.035842895508,129.391479492188,129.709121704102,0,129.709121704102,1992-12-30,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",-0.212953578444182
NA,NA,NA,NA,NA,NA,1992-12-31,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
NA,NA,NA,NA,NA,NA,1993-01-01,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
129.527618408203,130.38525390625,129.255340576172,130.013153076172,0,130.013153076172,1993-01-04,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",NA
130.394332885742,131.891815185547,130.394332885742,131.247451782227,0,131.247451782227,1993-01-05,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.949364488784868
131.923583984375,132.486267089844,131.810134887695,131.996185302734,0,131.996185302734,1993-01-06,"Europe","The Netherlands","AEX","Amsterdam stock exchange","nl",0.570474710434878
