"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1991,408.537994384766,427.019012451172,223.248992919922,247.389999389648,0,247.380355834961,-39.4474053245644,0.0439374247040579,9.41905827724146,14.6563847723959,0.502667933684031,-4.69010368322306
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1992,246.953002929688,331.059997558594,246.953002929688,274.339996337891,0,274.329315185547,11.0856365102205,0.0518033845782042,7.52351717022748,14.6563847723959,0.836845572046648,0.417916602835677
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1993,273.579986572266,588.77001953125,273.309997558594,588.77001953125,0,588.747131347656,115.20109666068,0.113464539101118,9.67189338180118,14.6563847723959,0.467067202816589,9.88851738894225
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1994,589.650024414062,612.890014648438,447.040008544922,469.640014648438,0,469.621734619141,-20.3558525947988,0.0896515482772366,8.53200525418847,14.6563847723959,0.642506938979742,-3.03061707150168
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1995,470.140014648438,519.530029296875,414.209991455078,513.849975585938,71812600,513.829956054688,9.29296380758412,-0.0253385543464192,9.42032321644615,14.6563847723959,0.502485522491838,-0.0122222129022848
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1996,513.849975585938,638.560974121094,510.660003662109,637.432006835938,295276000,637.4072265625,24.0453939568006,-0.0526479679606322,7.97328085611417,14.6563847723959,0.744778194669796,1.79110777411311
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1997,637.432006835938,742.953979492188,335.694000244141,401.712005615234,765990900,401.696350097656,-36.9820865927988,0.0565051063465399,6.22614163387588,14.6563847723959,1.16663131801892,-5.97943278943165
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1998,402.10400390625,570.052001953125,255.464004516602,398.037994384766,903348500,398.022521972656,-1.01503140827848,0.0351919728724938,58.4510444723947,14.6563847723959,-0.736650803844737,-1.00025283674008
"Asia","Indonesia","JCI","Jakarta Stock Exchange",1999,393.963989257812,720.049987792969,370.643005371094,676.919006347656,1476547800,676.892700195312,71.8158813120226,0.0775264081305726,20.47783111264,14.6563847723959,-0.271044422954703,2.39028093340251
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2000,677.473999023438,707.469970703125,399.072998046875,416.321014404297,1193169200,416.304809570312,-38.5504373348046,0.0048466708486345,3.68861915958352,14.6563847723959,2.33923149641922,-9.00884781994964
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2001,415.372009277344,478.368011474609,338.178985595703,392.036010742188,1476306800,392.020751953125,-5.62176959512626,0.101380606065975,11.5001148791768,14.6563847723959,0.252499270904859,-1.36973816959278
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2002,387.308990478516,557.593017578125,323.316986083984,424.945007324219,1697968700,424.928466796875,9.71303978042982,-0.0219414215133046,11.9001175663778,14.6563847723959,0.213662177250378,-0.169539368513064
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2003,423.342010498047,700.960021972656,377.406005859375,691.89501953125,1922632100,691.868103027344,63.4300602988552,-0.0372099257100723,6.75731719362853,14.6563847723959,1.01827311963668,7.30571429408285
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2004,691.3759765625,1007.49499511719,665.958984375,1000.23297119141,3686211100,1000.19403076172,44.6671658646071,0.0455880764789551,6.06405988526521,14.6563847723959,1.21634372113029,5.46471952479669
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2005,1000.55401611328,1195.55004882812,951.210021972656,1162.63500976562,3125399800,1162.58972167969,16.1945984881301,0.0525121677647799,10.4531984193865,14.6563847723959,0.366987997509483,0.501292290459692
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2006,1161.97705078125,1814.25695800781,1161.30102539062,1805.52294921875,3490940300,1805.45263671875,55.3776501441971,0.0227822707221164,13.1086720985296,14.6563847723959,0.109699386523245,2.99595722052912
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2007,1813.44995117188,2818.53491210938,1627.76196289062,2745.82592773438,6959945000,2745.71899414062,51.4085895983126,-0.044994438894929,6.40656281325701,14.6563847723959,1.11385296623321,6.07596639894911
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2008,2739.5859375,2838.47607421875,1089.33996582031,1355.40795898438,5546896500,1355.35522460938,-50.5270046083606,0.143113176382118,10.2266645473148,14.6563847723959,0.394571353442695,-5.41155112452403
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2009,1377.44995117188,2559.669921875,1244.86804199219,2534.35595703125,12869673700,2534.25732421875,83.9818079824035,0.00999242550234077,4.38641555014731,14.6563847723959,1.90664257642872,14.7770612369629
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2010,2533.94799804688,3788.56494140625,2431.837890625,3703.51196289062,11181702200,3703.36791992188,46.1501152658369,-0.00436303705498838,5.13420400767928,14.6563847723959,1.55230911016263,6.68642764518603
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2011,3704.44091796875,4195.72412109375,3217.95092773438,3821.99194335938,9274010000,3821.84326171875,3.16923245233926,0.143904502847404,5.3560477898215,14.6563847723959,1.4632264089436,-0.344052689626434
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2012,3821.6259765625,4381.74609375,3635.28295898438,4316.68701171875,7907471700,4316.5185546875,12.9497910355463,0.0167066036269947,4.27949999641975,14.6563847723959,1.96550521507968,1.64225609338124
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2013,4322.58203125,5251.2958984375,3837.73510742188,4274.1767578125,10203161400,4274.01025390625,-1.12367508569187,0.118634992696932,6.41251330156418,14.6563847723959,1.11215604417089,-1.01668463592042
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2014,4294.4951171875,5262.56787109375,4161.19287109375,5226.94677734375,8980704600,5226.7431640625,21.7079778049797,0.140924247625919,6.39492540819922,14.6563847723959,1.11717953977422,2.07075143446369
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2015,5233.7958984375,5524.0361328125,4033.5869140625,4593.0078125,31913944600,4592.8291015625,-12.2466907252985,-0.0326583851031974,6.36312113115612,14.6563847723959,1.12632448842216,-2.52743524450651
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2016,4580.1650390625,5491.701171875,4408.80419921875,5296.7109375,46593226900,5296.7109375,15.6445432058965,0.0860067043451311,3.5258051568793,14.6563847723959,2.45935899352582,2.67769769774479
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2017,5290.38818359375,6368.32177734375,5228.2861328125,6355.65380859375,17590282700,6355.65380859375,20.1358688253452,0.0715685160017992,3.80879806953157,14.6563847723959,2.25577920844595,3.39524981497176
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2018,6366.0830078125,6693.4658203125,5557.55810546875,6194.498046875,16995338800,6194.498046875,-2.6952988317452,-0.120546681633609,3.1983464156241,14.6563847723959,2.72917887721958,-1.40380155992754
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2019,6197.87109375,6636.33203125,5767.40087890625,6299.5390625,24078816500,6299.5390625,1.64036920439541,0.0179757100438544,3.03058664969487,14.6563847723959,2.88439354692478,-0.344916898239789
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2020,6313.1279296875,6348.52587890625,3911.71606445312,5979.0732421875,21188364600,5979.0732421875,-5.29142908587528,0.0470682709866151,1.9209680056685,14.6563847723959,4.35999872029162,-2.46918044892899
"Asia","Indonesia","JCI","Jakarta Stock Exchange",2021,5997.830078125,6754.4638671875,5735.46923828125,6581.48193359375,44511158400,6581.48193359375,9.73105019425971,0.127277112299446,1.56012990525673,14.6563847723959,5.11546497708908,3.19160378238057
