"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Middle East","Saudi Arabia","Tadawul All Share Index (TASI)","Saudi Stock Exchange (Tadawul)",2020,8389.23046875,8765.7998046875,5959.68994140625,8689.5302734375,79099784200,8689.5302734375,3.57958701702285,0.0249547186128032,3.44545825956692,3.57958701702285,0.129661330436925,0.129661330436925
