"open","high","low","close","volume","adjust","date","region","country","index","market","country_code","daily_return"
997.5,1001.40002441406,997.5,997.5,0,997.5,1984-01-03,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",NA
997.5,999.5,993.299987792969,998.599975585938,0,998.599975585938,1984-01-04,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.110273241697995
1007.09997558594,1015.79998779297,1007.09997558594,1015.79998779297,0,1015.79998779297,1984-01-05,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",1.72241264045085
1019,1029.30004882812,1019,1029,0,1029,1984-01-06,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",1.29946961662315
1030.59997558594,1035.40002441406,1030.59997558594,1034.59997558594,0,1034.59997558594,1984-01-09,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.544215314474004
1034.59997558594,1034.90002441406,1029.90002441406,1034.30004882812,0,1034.30004882812,1984-01-10,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.0289896351140583
1033.59997558594,1033.59997558594,1021.40002441406,1023.40002441406,0,1023.40002441406,1984-01-11,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-1.05385515802811
1023.40002441406,1031.30004882812,1020.20001220703,1031.30004882812,0,1031.30004882812,1984-01-12,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.771939048817747
1033.09997558594,1042.69995117188,1033.09997558594,1042.69995117188,0,1042.69995117188,1984-01-13,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",1.10539142868303
1042.69995117188,1046,1039.09997558594,1046,0,1046,1984-01-16,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.316490743517934
1044.40002441406,1044.40002441406,1036.19995117188,1041.90002441406,0,1041.90002441406,1984-01-17,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.391967073225382
1044.40002441406,1058.69995117188,1044.40002441406,1058.69995117188,0,1058.69995117188,1984-01-18,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",1.61243174624747
1058.69995117188,1060.19995117188,1053.90002441406,1057.80004882812,0,1057.80004882812,1984-01-19,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.0850006975776185
1057.80004882812,1060.59997558594,1056.19995117188,1059,0,1059,1984-01-20,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.113438373651462
1059,1059,1046.30004882812,1046.80004882812,0,1046.80004882812,1984-01-23,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-1.15202560640935
1046.80004882812,1055.19995117188,1039.90002441406,1055.19995117188,0,1055.19995117188,1984-01-24,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.802436181881492
1058.19995117188,1073.5,1058.19995117188,1073.5,0,1073.5,1984-01-25,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",1.73427309277275
1073.5,1074.80004882812,1069,1072.09997558594,0,1072.09997558594,1984-01-26,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.130416806153936
1072.09997558594,1075.90002441406,1065,1075.90002441406,0,1075.90002441406,1984-01-27,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.354449110592335
1075.90002441406,1082,1068.59997558594,1068.59997558594,0,1068.59997558594,1984-01-30,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.678506242445772
1063.5,1063.5,1058,1063,0,1063,1984-01-31,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.524047886382077
1062.59997558594,1062.59997558594,1060.30004882812,1060.30004882812,0,1060.30004882812,1984-02-01,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.253993525105833
1055,1055,1046,1050.80004882812,0,1050.80004882812,1984-02-02,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.895972796615419
1054.40002441406,1060.19995117188,1054.40002441406,1059.80004882812,0,1059.80004882812,1984-02-03,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.856490253310989
1054.19995117188,1054.19995117188,1038.19995117188,1038.19995117188,0,1038.19995117188,1984-02-06,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-2.0381295207652
1026.69995117188,1026.69995117188,1019.20001220703,1021.70001220703,0,1021.70001220703,1984-02-07,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-1.58928335011183
1026.69995117188,1034.5,1026.69995117188,1029.69995117188,0,1029.69995117188,1984-02-08,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.7830027277344
1016.90002441406,1016.90002441406,1010,1016.90002441406,0,1016.90002441406,1984-02-09,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-1.2430734548686
1016.90002441406,1020.70001220703,1012.29998779297,1018,0,1018,1984-02-10,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.10816949154577
1018.29998779297,1023,1018.29998779297,1018.29998779297,0,1018.29998779297,1984-02-13,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.029468349014612
1018.29998779297,1027,1015.40002441406,1027,0,1027,1984-02-14,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.854366327342042
1031.69995117188,1036.80004882812,1031.69995117188,1033,0,1033,1984-02-15,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.584225900681597
1033,1035.59997558594,1030.40002441406,1035,0,1035,1984-02-16,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.193610842207164
1035,1039,1035,1039,0,1039,1984-02-17,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",0.386473429951691
1038.69995117188,1038.69995117188,1034.19995117188,1035.40002441406,0,1035.40002441406,1984-02-20,"Europe","United Kingdom","FTSE 100","London Stock Exchange","uk",-0.346484656971848
